FRSEMR,25n,"Understanding Psychological Development, Disorder and Treatment: Learning through Literature and Research",
ECON,980b,Education in the Economy,
E-PSCI,208,Physics of Climate,
PHYSCI,2,"Mechanics, Elasticity, Fluids, and Diffusion",
OEB,10,Foundations of Biological Diversity,
HEB,1312,Human Sexuality: Research and Presentation Seminar,
BCMP,218,Molecular Medicine,
STAT,231,Time Series Analysis and Forecasting,
MCB,122,The Biology of Cell Division and Cancer,
ESPP,90j,Environmental Crises and Population Flight,
CELLBIO,226,"Concepts in Development, Self-Renewal, and Repair",
GOV,1008,Introduction to Geographical Information Systems,
E-PSCI,210,Introduction to Isotope and Trace Element Geochemistry,
MATH,114,"Analysis II: Measure, Integration and Banach Spaces",
MATH,221,Commutative Algebra,
MATH,231a,Algebraic Topology,
ENG-SCI,273,Optics and Photonics,
VES,80,Loitering: Studio Course,
HISTSCI,100,Knowing the World: An Introduction to the History of Science,
MATH,232a,Introduction to Algebraic Geometry I,
GOV,1052,History and Freedom in German Idealism,
FRSEMR,22i,The Science of Sailing,
LIFESCI,2,Evolutionary Human Physiology and Anatomy,
HIST,1224,"Britain since 1760: Island, Europe, Empire",
FRSEMR,26u,What is Mental Illness?,
LPS,A,Foundational Chemistry and Biology,
DRAMA,118,Acting Alone: The Monologue,
DRAMA,114,Practical Aesthetics,
SOC-STD,98ax,Development and Modernization: A Critical Perspective,
FRSEMR,42v,Human Rights Between Rhetoric and Reality,
FRSEMR,43z,Cyberspace in Court: Law of the Internet,
SOCIOL,155,Class and Culture,
CLAS-STDY,97b,Roman Culture and Civilization,
HISTSCI,200,Knowing the World: Studying the History of Science,
MUSIC,158r,Interpreting Musical Performance,
MBB,95,"Addiction, Choice, and Motivation",
CHNSE,130xa,Advanced Modern Chinese for Heritage Students,
CLAS-HEB,138,Historical Grammar of Biblical Hebrew,
SOCIOL,107,The American Family,
COMPSCI,61,Systems Programming and Machine Organization,
FRSEMR,22m,The Human Brain,
FRSEMR,40i,The Supreme Court in U.S. History,
HIST,71b,"The European Renaissance and Reformation, 1350-1650",
MATH,19a,Modeling and Differential Equations for the Life Sciences,
VES,40a,Introduction to Still Photography: Studio Course,
STAT,104,Introduction to Quantitative Methods for Economics,
ENGLISH,Ctr,Advanced Fiction Writing: Workshop,
ENGLISH,Crr,Fiction Writing: Workshop,
SLAVIC,Cb,Beginning Czech II,
SOCIOL,97,Tutorial in Sociological Theory,
APMTH,115,Mathematical Modeling,
OEB,253r,Evolutionary Genetics Seminar,
PSY,2358r,Memory: Research Seminar,
LING,98a,Group Tutorial - Junior Year,
FRENCH,Ax,Reading Modern French,
PSY,3260,Conceptual Development: Research Seminar,
LIFESCI,100r,Experimental Research in the Life Sciences,
GERMAN,Ax,German for Reading Knowledge,
VES,51a,Introduction to Video: Studio Course,
GERMAN,Cb,"Intermediate German: Speaking, Listening Comprehension, Reading, and Writing",
SPANSH,Acd,Intensive Beginning Spanish: Special Course,
PSY,2640r,The Understand Seminar,
RELIGION,98a,Tutorial - Junior Year,
GERMAN,Ca,"Intermediate German: Speaking, Listening Comprehension, Reading, and Writing",
ECON,1123,Introduction to Econometrics,
GERMAN,Bab,Beginning German (Intensive),
PSY,2580r,Affective Forecasting: Research Seminar,
PSY,971,Contemporary Issues in Psychology: Intensive Cross-level Analyses,
PSY,3420,Research Workshop in Social Psychology,
PSY,3550,Teaching Psychology,
PHYSICS,15a,Introductory Mechanics and Relativity,
PHYSICS,15c,Wave Phenomena,
PHYSICS,123,Laboratory Electronics,
PHYSICS,143a,Quantum Mechanics I,
PHYSICS,191r,Advanced Laboratory,
PHIL,311,Workshop in Moral and Political Philosophy,
MUSIC,180r,Performance and Analysis: Seminar,
IMUNOL,301,Immunology Seminar,
SPANSH,30,Advanced Spanish Language I: Four Countries and their Cultures,
SLAVIC,101,"Advanced Intermediate Russian: Reading, Grammar Review, and Conversation",
SLAVIC,Aab,Beginning Russian (Intensive),
STAT,100,Introduction to Quantitative Methods for the Social Sciences and Humanities,
PHYSICS,15b,Introductory Electromagnetism,
PSY,3340,"Research Seminar in Cognition, Brain, and Behavior",
MATH,21a,Multivariable Calculus,
PHIL,312,Workshop in Metaphysics and Epistemology,
PSY,3200,Research Seminar in Clinical Science,
AFRAMER,90r,African Language Tutorials,
PSY,2461r,Laboratory for Clinical and Developmental Research,
MATH,1a,Introduction to Calculus,
MATH,1b,"Calculus, Series, and Differential Equations",
MATH,21b,Linear Algebra and Differential Equations,
MATH,99r,Tutorial,
HISTSCI,98,Tutorial - Junior Year,
HAA,97r,Sophomore Tutorial,
HAA,98ar,Advanced Tutorial,
HAA,98br,Advanced Tutorial,
ENGLISH,98r,Tutorial - Junior Year,
EXPOS,20,Expository Writing,
MOD-HEB,120a,Intermediate Modern Hebrew I,
GOV,99r,Tutorial - Senior Year,
VES,163,Soft and Hard: Studio Jean-Luc Godard: Studio Course,
JAPNHIST,115,Religion and Society in Edo and Meiji Japan,
COMPSCI,222,Algorithms at the Ends of the Wire,
MUSIC,182r,17th- and 18th-Century Performance Practice,
PHIL,122,British Empiricism,
SLAVIC,281,"Literature, Film, and Visual Arts in Russia, 1920-1930",
ITAL,Ab,Beginning Italian II,
SOC-STD,98kg,The Political Economy of Health in the Developing World,
MATH,118r,Dynamical Systems,
MATH,144,Model Theory and Algebra,
SOC-STD,40,Philosophy and Methods of the Social Sciences,
FRSEMR,23l,"Medicine, Law, and Ethics: An Introduction",
FRSEMR,23o,Evolution of Aging,
ENGLISH,103g,Old English: Working with Manuscripts,
ENGLISH,Camr,Intermediate Playwriting: Workshop,
SOCIOL,43,Social Interaction,
AESTH&INTP,11,Poetry Without Borders,
SCRB,165,Directed Differentiation of Stem Cells,
ETH-REASON,11,Human Rights: A Philosophical Introduction,
SCI-LIVSYS,12,Understanding Darwinism,
CULTR&BLF,14,Human Being and the Sacred in the History of the West,
SCRB,167,Stem Cells and Regeneration in the Pathobiology and Treatment of Human Disease,
MUSIC,51b,Theory 1,
CULTR&BLF,13,The Contested Bible: The Sacred-Secular Dance,
EXPOS,40,Public Speaking Practicum,
LING,200,Second Language Acquisition,
BIOSTAT,238,Principles and Advanced Topics in Clinical Trials,
EASTD,97ab,Introduction to East Asian Civilizations,
VES,190n,French New Wave Cinema,
ENGLISH,Cnnr,Advanced Creative Nonfiction: Workshop,
ENGLISH,Cnfr,Introduction to Creative Nonfiction: Workshop,
ROM-STD,201,Approaches to Theory,
ECON,2080,Economics and Politics: The Foundations of Economics in Political Theory,
HIST,2272,The Soviet Union: Seminar,
KORHIST,111,Traditional Korea,
ECON,2040,Experimental Economics,
HEB,1420,Human Evolutionary Anatomy,
ECON,1640,Industrial Organization: Theory and Applications,
PSY,3900,Professional Ethics,
WOMGEN,1210ft,Theories Of Representation,
HAA,240r,Topics in Byzantine Art : Illustrating the Word: manuscripts and their images from the Byzantine religious and secular world,
OEB,107,Evolution of Plant Life in Geologic Time,
HAA,275w,The Thing,
EASTD,140,Major Religious Texts of East Asia,
HIST,1266,"Central Europe, 1789-1918: Empires, Nations, States",
VES,143r,The Photographer as Auteur: Studio Course,
LING,205r,The Syntax-Semantics Interface,
SLAVIC,Dr,Supervised Readings in Intermediate/Advanced Polish,
SLAVIC,Cr,Supervised Readings in Intermediate/Advanced Czech,
SLAVIC,Aab,Beginning Russian (Intensive),
STAT,100,Introduction to Quantitative Methods for the Social Sciences and Humanities,
PHYSICS,15b,Introductory Electromagnetism,
PSY,2530r,Mental Control: Research Seminar,
ENG-SCI,231,Energy Technology,
ENG-SCI,1,Introduction to Engineering Sciences,
PSY,2436r,Social Neuroscience and Psychopathology Laboratory,
COMPSCI,105,Privacy and Technology,
GENETIC,202,Human Genetics,
ANTHRO,1986,"Art, Anthropology, and Aesthetics",
HSEMR-WI,75,The Laws of War,
ECON,2041,Field Experiments,
APPHY,226,Introduction to Soft Matter - Capillarity and Wetting,
ANTHRO,1190,Encountering the Conquistadors,
SLAVIC,151,Experiments in Reading: Chekhov and Nabokov,
SWAHILI,A,Elementary Swahili,
TWI,A,Elementary Twi,
YORUBA,A,Elementary Yoruba,
STAT,303hf,The Art and Practice of Teaching Statistics,
NEUROBIO,95hfj,The Sleeping Brain,
MCB,146,Experience-Based Brain Development: Causes and Consequences,
MEDVLSTD,300hf,Medieval Studies Interdisciplinary Workshop,
SOCIOL,390,Health and Social Structure,
HIST,1700,The History of Sub-Saharan Africa to 1860,
HIST,86e,"Nation, Reason and Religion in South Asia",
GOV,2010,Strategies for Political Inquiry,
GOV,2176,Varieties of Capitalism and Social Inequality,
GERMAN,120,Age of Goethe,
GERMAN,275,From 'Natur' to 'Umwelt': Eco-Critical Approaches to German Literature,
HIST,73b,Introduction to Intellectual History,
HIST,84e,How to Read a Book,
HIST,1060,"Europe and Its Borders, 950-1550",
HIST,1350,Theories of Secularization: Conference Course,
HIST,2300,Methods in Intellectual History: Proseminar,
HIST,1270,Frontiers of Europe: Ukraine since 1500,
HIST,1290,The History of the Russian Empire,
HIST,2402,American Food: Seminar,
CHNSLIT,229r,Topics in Early Medieval Literature,
ECON,1060,Contracts and Organizations,
ECON,1070,Normative Economics,
CHEM,205,Advanced Physical Organic Chemistry,
ECON,1815,Social Problems of the American Economy,
SLAVIC,176,Between Avant-Garde and Catastrophism: The Interwar Period in Polish Literature,
PHIL,129,Kant's Critique of Pure Reason,
PHIL,159,Epistemology,
CHEM,267,Surface and Interfacial Phenomena,
AFRAMER,182,From R & B to Neo Soul: Black Popular Music and Cultural Transformation,
HAA,151k,"Italian Artists as Competitors, ca. 1300-1700",
HAA,263m,"Moving Statues, Breathing Images - Enlivening and animation in Italian Renaissance and Baroque Art",
HAA,178m,Cold War Photography,
HAA,171x,Exoticism & Orientalism,
ECON,1642,Advanced Industrial Organization,
ANTHRO,2240,Archaeology of Production: Seminar,
APPHY,235,Chemistry in Materials Science and Engineering,
ANTHRO,1155,Before Baghdad: Cities of Ancient Mesopotamia,
CHEMBIO,2200,Introduction to Chemical Biology,
SOCIOL,159,Social Entrepreneurship,
ECON,2056b,Topics in Market Design,
FRSEMR,42n,Comparative National Security of Middle Eastern Countries,
NEUROBIO,95hfh,Dopamine,
RELIGION,1572,"Sex, Gender and Sexuality",
ENGLISH,90hs,Satire: Augustan and Modern: Seminar,
ENGLISH,141,The 18th-Century English Novel,
ENGLISH,251,Comparative Romantic Theory: Graduate Seminar,
ECON,2330,History and Human Capital,
CLAS-STDY,165,Medicine in the Greco-Roman World,
AFRAMER,147,"Racial Identity, Politics, and Public Policy",
SPANSH,Aa,Beginning Spanish I,
HEB,1333,Primate Disease Ecology and Global Health,
ENGLISH,294z,On Beauty: Graduate Seminar,
SPANSH,C,Intermediate Spanish,
FOLKMYTH,170,Folk Art in the Modern World,
SPANSH,40,Advanced Spanish Language II: Viewing the Hispanic World,
OEB,100,Evolution in Action,
HEB,1421,Teeth,
HISTSCI,150,History of the Human Sciences,
SPANSH,Ab,Beginning Spanish II,
PSY,2500,Advanced Social Psychology,
GOV,1203,Capitalism and Democracy in Central and Eastern Europe,
E-PSCI,200,Atmospheric Chemistry and Physics,
GREEK,110r,Plato,
ARABIC,Bb,Intermediate Arabic II,
ENGLISH,90lv,Consciousness in Fiction: Seminar,
SPANSH,Ax,Reading Spanish,
SOCIOL,209,Qualitative Social Analysis: Seminar,
LATIN,H,Introductory Latin Prose Composition,
MCB,111,Mathematics in Biology,
ENG-SCI,272,RF and High-Speed Integrated Circuits,
MUSIC,167r,Introduction to Electroacoustic Music,
HIST,2462,Readings in the U.S. in the 20th Century: Proseminar,
PSY,1900,Introduction to Statistics for the Behavioral Sciences,
ANTHRO,1610,Ethnographic Research Methods,
COMPSCI,187,Computational Linguistics,
APPHY,295b,Quantum Theory of Solids,
MATH,101,"Sets, Groups and Topology",
ENGLISH,Ckr,Introduction to Playwriting: Workshop,
MCB,208,Talking about Science,
ENGLISH,Clr,Dramatic Screenwriting I: Workshop,
LAT-STD,70,"Modernity, Culture and Politics in Latin America",
DRAMA,116,Acting Workshop: Comedy,
GOV,1780,International Political Economy,
PHYSICS,287br,Topics in String Theory,
MICROBI,213,Social Issues in Biology,
ECON,1661,Fundamentals of Environmental Economics and Policy,
VES,181,Frames of Mind: Film Theory,
HIST,1920,A Global History of Modern Times,
ENG-SCI,150,Introduction to Probability with Engineering Applications,
ENG-SCI,50,Introduction to Electrical Engineering,
DRAMA,136,Designing for the Stage,
KOREAN,150b,Readings in Cultural Studies,
COMPSCI,152,Programming Languages,
APPHY,298r,"Interdisciplinary Chemistry, Engineering and Physics: Seminar",
CELLBIO,201,Molecular Biology of the Cell,
CELLBIO,207,Developmental Biology: Molecular Mechanisms of Vertebrate Development,
RELIGION,2002,Contemporary Conversations in the Study of Religion: Seminar,
PSY,2020ab,"Cognition, Brain, and Behavior: Proseminar",
PHYSICS,11b,"Electricity, Magnetism, and Waves",
PHYSICS,145,Elementary Particle Physics,
PHYSICS,153,Electrodynamics,
PHYSICS,181,Statistical Mechanics and Thermodynamics,
PHYSICS,253b,Quantum Field Theory II,
PHIL,300b,Colloquium,
ARABIC,130b,Upper-Level Classical Arabic II,
ARABIC,131b,Upper-Level Modern Arabic II,
MOD-HEB,120b,Intermediate Modern Hebrew II,
BPH,210,Pathophysiology of Human Disease,
NEUROBIO,204,Neurophysiology of Central Circuits,
VIROLOGY,201,Virology,
MATH,55b,Honors Real and Complex Analysis,
MATH,23b,Linear Algebra and Real Analysis II,
MATH,25b,Honors Linear Algebra and Real Analysis II,
MATH,123,Algebra II: Theory of Rings and Fields,
MATH,137,Algebraic Geometry,
MATH,213br,Advanced Complex Analysis,
MATH,230br,Advanced Differential Geometry,
LING,241r,Practicum in Linguistics,
HISTSCI,97,Tutorial - Sophomore Year,
GOV,2006,Formal Models of Domestic Politics,
GOV,1061,The History of Modern Political Philosophy,
ESPP,90c,Ecology and Land-Use Planning,
ENG-SCI,96,Engineering Problem Solving and Design Project,
ENG-SCI,120,Introduction to the Mechanics of Solids,
ENG-SCI,123,Introduction to Fluid Mechanics and Transport Processes,
ENG-SCI,156,Signals and Systems,
ECON,1010b,Macroeconomic Theory,
ECON,1011b,Macroeconomic Theory,
ECON,2010b,Economic Theory,
ECON,2020b,Microeconomic Theory II,
ECON,1126,Quantitative Methods in Economics,
ECON,2390c,Development Economics II: Macroeconomic Issues,
ECON,1410,Public Economics: Designing Government Policy,
ECON,1420,American Economic Policy,
ECON,2450b,Public Economics and Fiscal Policy II,
ECON,2725,Corporate Finance,
ECON,2530b,International Finance,
CHNSE,Bb,Elementary Modern Chinese,
CHNSE,120b,Intermediate Modern Chinese,
CHNSE,130b,Advanced Modern Chinese,
CHNSE,106b,Introduction to Literary Chinese,
CHNSE,107b,Intermediate Literary Chinese,
CHNSE,140b,Advanced Readings in Modern Chinese,
CHNSE,142b,Advanced Conversational Chinese,
JAPAN,120b,Intermediate Japanese I,
JAPAN,130b,Intermediate Japanese II,
JAPAN,Bb,Elementary Japanese,
JAPAN,140b,Advanced Modern Japanese,
JAPAN,150b,Readings and Discussion in Japanese Social Sciences,
KOREAN,Bb,Elementary Korean,
KOREAN,120b,Intermediate Korean,
KOREAN,130b,Pre-advanced Korean,
KOREAN,140b,Advanced Korean,
DRAMA,110,Beginning Acting,
DRAMA,115,Acting Shakespeare,
COMPSCI,51,Introduction to Computer Science II,
COMPSCI,124,Data Structures and Algorithms,
COMPSCI,181,"Intelligent Machines: Perception, Learning, and Uncertainty",
GREEK,Ab,Beginning Greek,
GREEK,Bb,Selections from Homer's Iliad,
GREEK,Aab,Beginning Greek (Intensive),
LATIN,Ab,Beginning Latin,
LATIN,Bb,Introduction to Latin Poetry (Classical),
CHEM,20,Organic Chemistry,
CHEM,27,Organic Chemistry of Life,
CHEM,135,Experimental Synthetic Chemistry,
CHEM,161,Statistical Thermodynamics,
BIOPHYS,242r,Special Topics in Biophysics,
MCB,80,Neurobiology of Behavior,
OEB,55,"Ecology: Populations, Communities, and Ecosystems",
OEB,121a,Research in Comparative Biomechanics: Seminar,
APMTH,21b,Mathematical Methods in the Sciences,
APMTH,107,Graph Theory and Combinatorics,
ANTHRO,97x,Sophomore Tutorial in Archaeology,
ANTHRO,97z,Sophomore Tutorial in Social Anthropology,
ANTHRO,2650b,History and Theory of Social Anthropology: Proseminar,
BCMP,201,"Biological Macromolecules: Structure, Function and Pathways",
PORTUG,Ba,Introduction to Portuguese,
PORTUG,Ad,Beginning Portuguese for Spanish Speakers II,
FRENCH,55,Business French,
SLAVIC,Gb,Beginning Ukrainian II,
SLAVIC,Db,Beginning Polish II,
SLAVIC,112,Advanced Russian: Russian Press and Television,
SOCIOL,156,Quantitative Methods in Sociology,
PSY,1952,Multivariate Analysis in Psychology,
STAT,211,Statistical Inference,
STAT,171,Introduction to Stochastic Processes,
STAT,111,Introduction to Theoretical Statistics,
VES,150br,Video Production: Writing/Filming,
PHYSICS,251b,Advanced Quantum Mechanics II,
ECON,970,Tutorial - Sophomore Year,
CHEM,165,Experimental Physical Chemistry,
JAPAN,210b,Reading Scholarly Japanese for Students of Chinese and Korean,
SOC-STD,98cl,Law and American Society,
GOV,1295,Comparative Politics in Latin America,
NEC,97r,Group Tutorial - Sophomore Year,
GOV,1300,The Politics of Congress,
NEUROBIO,207,Developmental Neurobiology,
ECON,2052,Game Theory I: Equilibrium Theory,
ECON,2535,Advanced Topics in International Trade,
OEB,52,Biology of Plants,
ESPP,90e,Conservation Biology,
MCB,54,Cell Biology,
MCB,56,Physical Biochemistry: Understanding Macromolecular Machines,
OEB,53,Evolutionary Biology,
PSY,2650,Behavioral Approaches to Decision Making and Negotiation,
SPANSH,50,Writing and Performance,
AFRAMER,302,Graduate Seminar,
ECON,2490,The Economics of National Security Seminar,
APPHY,291,Electron Microscopy Laboratory,
